year,week,month,date,ET0_mm_week,T_mean,RH_pct,VPD_kPa,u2_ms,Rn_MJ,P_mm_week,P_eff_mm,SPI_4,drought_flag,AI_week,MEI,WoY_sin,WoY_cos,MoY_sin,MoY_cos,NIR_A_m3,season_enc,NIR_A_m3_lag1,NIR_A_m3_lag2,NIR_A_m3_lag3,NIR_A_m3_lag4,NIR_A_m3_lag8,NIR_A_m3_lag12,NIR_A_m3_roll4_mean,NIR_A_m3_roll4_std,NIR_A_m3_roll8_mean,NIR_A_m3_roll8_std,ET0_mm_week_lag1,ET0_mm_week_lag2,ET0_mm_week_lag4,P_mm_week_lag1,P_mm_week_lag2,P_mm_week_lag4,VPD_kPa_lag1,VPD_kPa_lag2,MEI_lag4,MEI_lag8,y_h1,y_h2,y_h3,y_h4,y_h5,y_h6,y_h7,y_h8,y_h9,y_h10,y_h11,y_h12,zone,target_col,GIR_B_m3,GIR_B_m3_lag1,GIR_B_m3_lag2,GIR_B_m3_lag3,GIR_B_m3_lag4,GIR_B_m3_lag8,GIR_B_m3_lag12,GIR_B_m3_roll4_mean,GIR_B_m3_roll4_std,GIR_B_m3_roll8_mean,GIR_B_m3_roll8_std
2021,7,2,2021-02-15,23.85,25.17,51.7,1.5478,0.93,8.4798,6.891758918762207,5.513407135009766,0.519,0,3.46,-0.96,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,21.87,24.65,23.62,15.272585391998293,0.0,0.0,0.9672,1.8756,-1.2,-1.14,48140.7,55118.1,54365.6,66339.0,22772.9,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,zone_B,GIR_B_m3,41639.9,21856.6,56025.9,51866.5,53684.8,32963.6,70.9,45858.45,16091.553292022478,37551.9375,19049.05279159476
2021,8,2,2021-02-22,30.39,27.99,35.6,2.4515,1.029,9.3868,11.424926042556764,5.4611871361732485,0.887,0,2.66,-0.96,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,114590.9,0,102323.1,60334.9,113425.5,105004.8,0.0,33.0,95272.075,23766.89522345106,83970.15000000001,37732.31781290802,23.85,21.87,22.82,6.891758918762207,15.272585391998293,0.0,1.5478,0.9672,-1.2,-1.14,111767.2,110241.3,134520.8,61989.9,110343.0,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,zone_A,NIR_A_m3,,,,,,,,,,,
2021,8,2,2021-02-22,30.39,27.99,35.6,2.4515,1.029,9.3868,11.424926042556764,9.13994083404541,0.887,0,2.66,-0.96,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,,0,,,,,,,,,,,23.85,21.87,22.82,6.891758918762207,15.272585391998293,0.0,1.5478,0.9672,-1.2,-1.14,55118.1,54365.6,66339.0,22772.9,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,zone_B,GIR_B_m3,48140.7,41639.9,21856.6,56025.9,51866.5,0.0,88.0,42847.225000000006,15243.455074528416,38636.475000000006,18997.419785234742
2021,9,3,2021-03-01,32.96,28.72,31.6,2.7164,1.181,9.7625,0.0,0.0,1.368,0,10.0,-0.79,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,111767.2,0,114590.9,102323.1,60334.9,113425.5,91154.5,32.1,97668.6,25495.84058129222,98294.01250000001,17773.795305484404,30.39,23.85,24.65,11.424926042556764,6.891758918762207,0.0,2.4515,1.5478,-0.96,-1.2,110241.3,134520.8,61989.9,110343.0,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,9,3,2021-03-01,32.96,28.72,31.6,2.7164,1.181,9.7625,0.0,0.0,1.368,0,10.0,-0.79,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,,0,,,,,,,,,,,30.39,23.85,24.65,11.424926042556764,6.891758918762207,0.0,2.4515,1.5478,-0.96,-1.2,54365.6,66339.0,22772.9,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,zone_B,GIR_B_m3,55118.1,48140.7,41639.9,21856.6,56025.9,39152.0,85.6,41915.775,14609.265638257322,44654.0625,10916.409190746794
2021,10,3,2021-03-08,32.51,28.78,37.1,2.4993,1.146,9.9524,0.0,0.0,-0.153,0,10.0,-0.79,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,110241.3,1,111767.2,114590.9,102323.1,60334.9,90832.4,77376.6,97254.025,25165.563742725244,100870.6,18082.34464269366,32.96,30.39,21.87,0.0,11.424926042556764,15.272585391998293,2.7164,2.4515,-0.96,-1.2,134520.8,61989.9,110343.0,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,zone_A,NIR_A_m3,,,,,,,,,,,
2021,10,3,2021-03-08,32.51,28.78,37.1,2.4993,1.146,9.9524,0.0,0.0,-0.153,0,10.0,-0.79,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,,1,,,,,,,,,,,32.96,30.39,21.87,0.0,11.424926042556764,15.272585391998293,2.7164,2.4515,-0.96,-1.2,66339.0,22772.9,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,zone_B,GIR_B_m3,54365.6,55118.1,48140.7,41639.9,21856.6,44866.1,30871.3,41688.825,14321.215732233284,46649.825000000004,11222.011359918615
2021,11,3,2021-03-15,39.67,31.75,30.8,3.2514,1.472,10.5909,0.0,0.0,-0.617,0,10.0,-0.79,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,134520.8,1,110241.3,111767.2,114590.9,102323.1,108686.0,80168.0,109730.625,5256.809120480561,103296.7125,17843.58507695138,32.51,32.96,23.85,0.0,0.0,6.891758918762207,2.4993,2.7164,-0.96,-1.2,61989.9,110343.0,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,11,3,2021-03-15,39.67,31.75,30.8,3.2514,1.472,10.5909,0.0,0.0,-0.617,0,10.0,-0.79,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,,1,,,,,,,,,,,32.51,32.96,23.85,0.0,0.0,6.891758918762207,2.4993,2.7164,-0.96,-1.2,22772.9,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,zone_B,GIR_B_m3,66339.0,54365.6,55118.1,48140.7,41639.9,53684.8,32963.6,49816.075,6284.010551855611,47837.2625,11505.316902438422
2021,12,3,2021-03-22,31.53,30.41,41.6,2.5956,0.979,9.9619,16.456727504730225,9.73821837902069,-0.468,0,1.916,-0.79,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,61989.9,1,134520.8,110241.3,111767.2,114590.9,105004.8,0.0,117780.04999999999,11305.021081655152,106526.0625,21014.363481943936,39.67,32.51,30.39,0.0,0.0,11.424926042556764,3.2514,2.4993,-0.96,-1.2,110343.0,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,zone_A,NIR_A_m3,,,,,,,,,,,
2021,12,3,2021-03-22,31.53,30.41,41.6,2.5956,0.979,9.9619,16.456727504730225,13.16538200378418,-0.468,0,1.916,-0.79,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,,1,,,,,,,,,,,39.67,32.51,30.39,0.0,0.0,11.424926042556764,3.2514,2.4993,-0.96,-1.2,54415.7,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,zone_B,GIR_B_m3,22772.9,66339.0,54365.6,55118.1,48140.7,51866.5,0.0,55990.85,7574.346915081144,49419.0375,13173.08249900285
2021,13,3,2021-03-29,32.54,29.51,43.1,2.6143,1.391,8.8121,0.0,0.0,-0.466,0,10.0,-0.79,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,110343.0,1,61989.9,134520.8,110241.3,111767.2,113425.5,91154.5,104629.79999999999,30518.105904637454,101149.2,26298.002737144623,31.53,39.67,32.96,16.456727504730225,0.0,0.0,2.5956,3.2514,-0.79,-0.96,0.0,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,zone_A,NIR_A_m3,,,,,,,,,,,
2021,13,3,2021-03-29,32.54,29.51,43.1,2.6143,1.391,8.8121,0.0,0.0,-0.466,0,10.0,-0.79,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,,1,,,,,,,,,,,31.53,39.67,32.96,16.456727504730225,0.0,0.0,2.5956,3.2514,-0.79,-0.96,0.0,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,zone_B,GIR_B_m3,54415.7,22772.9,66339.0,54365.6,55118.1,56025.9,39152.0,49648.9,18735.334011256182,45782.3375,16093.177762814134
2021,14,4,2021-04-05,21.45,24.4,77.0,0.7287,0.983,9.0677,29.941341400146484,21.20014019012451,0.922,0,0.716,-0.95,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,0.0,1,110343.0,61989.9,134520.8,110241.3,60334.9,90832.4,104273.75,30415.21249358618,100763.8875,26114.378433315273,32.54,31.53,32.51,0.0,16.456727504730225,0.0,2.6143,2.5956,-0.79,-0.96,0.0,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,zone_A,NIR_A_m3,,,,,,,,,,,
2021,14,4,2021-04-05,21.45,24.4,77.0,0.7287,0.983,9.0677,29.941341400146484,23.95307312011719,0.922,0,0.716,-0.95,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,,1,,,,,,,,,,,32.54,31.53,32.51,0.0,16.456727504730225,0.0,2.6143,2.5956,-0.79,-0.96,0.0,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,zone_B,GIR_B_m3,0.0,54415.7,22772.9,66339.0,54365.6,21856.6,44866.1,49473.3,18670.164377958736,45581.0625,15956.247660841404
2021,15,4,2021-04-12,25.1,25.8,78.1,0.7519,0.759,10.8145,76.30633735656738,60.610386753082274,1.334,0,0.329,-0.95,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,0.0,1,0.0,110343.0,61989.9,134520.8,102323.1,108686.0,76713.42499999999,59369.94942091917,93222.02500000001,42824.46864117866,21.45,32.54,39.67,29.941341400146484,0.0,0.0,0.7287,2.6143,-0.79,-0.96,44650.3,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,15,4,2021-04-12,25.1,25.8,78.1,0.7519,0.759,10.8145,76.30633735656738,61.04506988525391,1.334,0,0.329,-0.95,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,,1,,,,,,,,,,,21.45,32.54,39.67,29.941341400146484,0.0,0.0,0.7287,2.6143,-0.79,-0.96,14745.5,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,zone_B,GIR_B_m3,0.0,0.0,54415.7,22772.9,66339.0,41639.9,53684.8,35881.9,30168.931654159263,42848.9875,21505.0895742272
2021,16,4,2021-04-19,31.74,28.56,63.6,1.4581,1.202,11.7823,21.059919357299805,13.650931453704834,1.446,0,1.507,-0.95,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,44650.3,1,0.0,0.0,110343.0,61989.9,114590.9,105004.8,43083.225,53521.54782704347,80431.6375,53634.09107826159,25.1,21.45,31.53,76.30633735656738,29.941341400146484,16.456727504730225,0.7519,0.7287,-0.79,-0.96,0.0,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,zone_A,NIR_A_m3,,,,,,,,,,,
2021,16,4,2021-04-19,31.74,28.56,63.6,1.4581,1.202,11.7823,21.059919357299805,16.847935485839844,1.446,0,1.507,-0.95,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,,1,,,,,,,,,,,25.1,21.45,31.53,76.30633735656738,29.941341400146484,16.456727504730225,0.7519,0.7287,-0.79,-0.96,0.0,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,zone_B,GIR_B_m3,14745.5,0.0,0.0,54415.7,22772.9,48140.7,51866.5,19297.15,25756.25094619427,37644.0,26336.072007148567
2021,17,4,2021-04-26,21.96,25.09,80.0,0.647,1.044,9.4981,51.62051010131836,39.6274335861206,1.386,0,0.425,-0.95,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,0.0,1,44650.3,0.0,0.0,110343.0,111767.2,113425.5,38748.325,52164.7907368802,71689.06249999999,52966.69848423471,31.74,25.1,32.54,21.059919357299805,76.30633735656738,0.0,1.4581,0.7519,-0.79,-0.79,8591.1,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,17,4,2021-04-26,21.96,25.09,80.0,0.647,1.044,9.4981,51.62051010131836,41.29640808105469,1.386,0,0.425,-0.95,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,,1,,,,,,,,,,,31.74,25.1,32.54,21.059919357299805,76.30633735656738,0.0,1.4581,0.7519,-0.79,-0.79,0.0,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,zone_B,GIR_B_m3,0.0,14745.5,0.0,0.0,54415.7,55118.1,56025.9,17290.3,25707.847572158455,33469.6,27071.00845089764
2021,18,5,2021-05-03,26.6,26.93,77.1,0.8157,0.694,11.5569,30.72361469268799,21.86507248878479,1.383,0,0.866,-1.07,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,8591.1,1,0.0,44650.3,0.0,0.0,110241.3,60334.9,11162.575,22325.150000000063,57718.1625,55561.901438741304,21.96,31.74,21.45,51.62051010131836,21.059919357299805,29.941341400146484,0.647,1.4581,-0.95,-0.79,78293.3,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,18,5,2021-05-03,26.6,26.93,77.1,0.8157,0.694,11.5569,30.72361469268799,24.57889175415039,1.383,0,0.866,-1.07,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,,1,,,,,,,,,,,21.96,31.74,21.45,51.62051010131836,21.059919357299805,29.941341400146484,0.647,1.4581,-0.95,-0.79,30933.2,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,zone_B,GIR_B_m3,0.0,0.0,14745.5,0.0,0.0,54365.6,21856.6,3686.375,7372.750000000015,26579.837499999998,27778.929433497797
2021,19,5,2021-05-10,30.95,28.27,69.3,1.2131,1.062,12.3318,17.51447105407715,10.637300395965577,0.143,0,1.767,-1.07,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,78293.3,2,8591.1,0.0,44650.3,0.0,134520.8,102323.1,13310.35,21282.188333674778,45011.8875,53416.24571293005,26.6,21.96,25.1,30.72361469268799,51.62051010131836,76.30633735656738,0.8157,0.647,-0.95,-0.79,43881.6,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,zone_A,NIR_A_m3,,,,,,,,,,,
2021,19,5,2021-05-10,30.95,28.27,69.3,1.2131,1.062,12.3318,17.51447105407715,14.01157684326172,0.143,0,1.767,-1.07,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,,2,,,,,,,,,,,26.6,21.96,25.1,30.72361469268799,51.62051010131836,76.30633735656738,0.8157,0.647,-0.95,-0.79,15160.7,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,zone_B,GIR_B_m3,30933.2,0.0,0.0,14745.5,0.0,66339.0,41639.9,3686.375,7372.750000000015,19784.137499999997,26636.895194444525
2021,20,5,2021-05-17,32.62,30.01,63.2,1.5708,1.046,12.3256,28.04197263717652,19.58567674160004,-0.469,0,1.163,-1.07,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,43881.6,2,78293.3,8591.1,0.0,44650.3,61989.9,114590.9,32883.675,35925.63053572156,37983.45,42550.27727621606,30.95,26.6,31.74,17.51447105407715,30.72361469268799,21.059919357299805,1.2131,0.8157,-0.95,-0.79,0.0,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,20,5,2021-05-17,32.62,30.01,63.2,1.5708,1.046,12.3256,28.04197263717652,22.43357810974121,-0.469,0,1.163,-1.07,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,,2,,,,,,,,,,,30.95,26.6,31.74,17.51447105407715,30.72361469268799,21.059919357299805,1.2131,0.8157,-0.95,-0.79,0.0,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,zone_B,GIR_B_m3,15160.7,30933.2,0.0,0.0,14745.5,22772.9,48140.7,11419.675,14749.652245250849,15358.4125,19881.50374173642
2021,21,5,2021-05-24,22.74,27.07,75.2,0.895,0.945,9.3222,44.17459297180176,33.29840402603149,-0.387,0,0.515,-1.07,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.0,2,43881.6,78293.3,8591.1,0.0,110343.0,111767.2,32691.5,35843.6696115228,35719.9125,41560.92324990049,32.62,30.95,21.96,28.04197263717652,17.51447105407715,51.62051010131836,1.5708,1.2131,-0.95,-0.79,21120.2,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,21,5,2021-05-24,22.74,27.07,75.2,0.895,0.945,9.3222,44.17459297180176,35.339674377441405,-0.387,0,0.515,-1.07,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,,2,,,,,,,,,,,32.62,30.95,21.96,28.04197263717652,17.51447105407715,51.62051010131836,1.5708,1.2131,-0.95,-0.79,3802.3,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,zone_B,GIR_B_m3,0.0,15160.7,30933.2,0.0,0.0,54415.7,55118.1,11523.475,14782.284244183422,14406.887499999999,19656.843969790247
2021,22,5,2021-05-31,25.97,28.25,73.7,1.0379,0.83,10.6821,26.867562770843502,18.58742835521698,-1.114,1,0.967,-1.07,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,21120.2,2,0.0,43881.6,78293.3,8591.1,0.0,110241.3,32691.5,35843.6696115228,21927.037500000002,29944.072021350625,22.74,32.62,26.6,44.17459297180176,28.04197263717652,30.72361469268799,0.895,1.5708,-1.07,-0.95,0.0,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,22,5,2021-05-31,25.97,28.25,73.7,1.0379,0.83,10.6821,26.867562770843502,21.494050216674808,-1.114,1,0.967,-1.07,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,,2,,,,,,,,,,,22.74,32.62,26.6,44.17459297180176,28.04197263717652,30.72361469268799,0.895,1.5708,-1.07,-0.95,0.0,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,zone_B,GIR_B_m3,3802.3,0.0,15160.7,30933.2,0.0,0.0,54365.6,11523.475,14782.284244183422,7604.925,11597.169500325783
2021,23,6,2021-06-07,14.72,24.34,88.6,0.3504,1.251,6.6338,79.2274112701416,63.09329957962036,0.636,0,0.186,-1.05,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.0,2,21120.2,0.0,43881.6,78293.3,0.0,134520.8,35823.774999999994,33506.85039653587,24567.0625,28637.214304265086,25.97,22.74,30.95,26.867562770843502,44.17459297180176,17.51447105407715,1.0379,0.895,-1.07,-0.95,9211.6,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,23,6,2021-06-07,14.72,24.34,88.6,0.3504,1.251,6.6338,79.2274112701416,63.38192901611328,0.636,0,0.186,-1.05,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,,2,,,,,,,,,,,25.97,22.74,30.95,26.867562770843502,44.17459297180176,17.51447105407715,1.0379,0.895,-1.07,-0.95,0.0,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,0.0,3802.3,0.0,15160.7,30933.2,0.0,66339.0,12474.050000000001,13889.558169238744,8080.212500000001,11315.46520670308
2021,24,6,2021-06-14,20.49,25.25,79.7,0.701,1.45,8.274,24.153854370117188,16.28077621459961,1.265,0,0.848,-1.05,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,9211.6,2,0.0,21120.2,0.0,43881.6,44650.3,61989.9,16250.449999999997,20939.191052426144,24567.0625,28637.214304265086,14.72,25.97,32.62,79.2274112701416,26.867562770843502,28.04197263717652,0.3504,1.0379,-1.07,-0.95,44159.5,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,24,6,2021-06-14,20.49,25.25,79.7,0.701,1.45,8.274,24.153854370117188,19.32308349609375,1.265,0,0.848,-1.05,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,,2,,,,,,,,,,,14.72,25.97,32.62,79.2274112701416,26.867562770843502,28.04197263717652,0.3504,1.0379,-1.07,-0.95,14501.5,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,0.0,0.0,3802.3,0.0,15160.7,14745.5,22772.9,4740.75,7174.154248179142,8080.212500000001,11315.46520670308
2021,25,6,2021-06-21,25.89,26.82,73.7,0.9302,1.287,10.3489,20.911933183670044,13.525143206119536,0.847,0,1.238,-1.05,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,44159.5,2,9211.6,0.0,21120.2,0.0,0.0,110343.0,7582.949999999997,10015.186797891989,20137.225000000002,27815.96771551776,20.49,14.72,22.74,24.153854370117188,79.2274112701416,44.17459297180176,0.701,0.3504,-1.07,-0.95,88024.3,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,25,6,2021-06-21,25.89,26.82,73.7,0.9302,1.287,10.3489,20.911933183670044,16.729546546936035,0.847,0,1.238,-1.05,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,,2,,,,,,,,,,,20.49,14.72,22.74,24.153854370117188,79.2274112701416,44.17459297180176,0.701,0.3504,-1.07,-0.95,26375.6,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,14501.5,0.0,0.0,3802.3,0.0,0.0,54415.7,950.575,1901.1500000000565,6237.025000000001,11275.531822839135
2021,26,6,2021-06-28,21.76,26.66,77.3,0.816,0.979,8.9582,9.796043157577516,4.076636683940888,-0.248,0,2.221,-1.05,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,88024.3,2,44159.5,9211.6,0.0,21120.2,8591.1,0.0,18622.824999999997,19093.973036253345,25657.1625,27629.954255426775,25.89,20.49,25.97,20.911933183670044,24.153854370117188,26.867562770843502,0.9302,0.701,-1.07,-1.07,0.0,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,26,6,2021-06-28,21.76,26.66,77.3,0.816,0.979,8.9582,9.796043157577516,7.836834526062012,-0.248,0,2.221,-1.05,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,,2,,,,,,,,,,,25.89,20.49,25.97,20.911933183670044,24.153854370117188,26.867562770843502,0.9302,0.701,-1.07,-1.07,0.0,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,26375.6,14501.5,0.0,0.0,3802.3,0.0,0.0,4575.95,6855.501779106581,8049.7125,11295.243648853491
2021,27,7,2021-07-05,18.53,25.86,84.3,0.5459,0.599,8.2796,78.86207675933838,62.78276524543762,-0.411,0,0.235,-1.44,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,0.0,2,88024.3,44159.5,9211.6,0.0,78293.3,0.0,35348.85,39937.566358880744,35586.3125,34129.17854691167,21.76,25.89,14.72,9.796043157577516,20.911933183670044,79.2274112701416,0.816,0.9302,-1.05,-1.07,155437.4,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,27,7,2021-07-05,18.53,25.86,84.3,0.5459,0.599,8.2796,78.86207675933838,63.08966140747071,-0.411,0,0.235,-1.44,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,,2,,,,,,,,,,,21.76,25.89,14.72,9.796043157577516,20.911933183670044,79.2274112701416,0.816,0.9302,-1.05,-1.07,26684.3,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,0.0,26375.6,14501.5,0.0,0.0,30933.2,0.0,10219.275,12757.108495625753,11346.6625,12404.831722925865
2021,28,7,2021-07-12,26.0,26.71,76.3,0.8336,1.199,10.7928,30.41649341583252,21.60401940345764,-0.618,0,0.855,-1.44,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,155437.4,2,0.0,88024.3,44159.5,9211.6,43881.6,44650.3,35348.85,39937.566358880744,25799.65,31236.138756529344,18.53,21.76,20.49,78.86207675933838,9.796043157577516,24.153854370117188,0.5459,0.816,-1.05,-1.07,0.0,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_A,NIR_A_m3,,,,,,,,,,,
2021,28,7,2021-07-12,26.0,26.71,76.3,0.8336,1.199,10.7928,30.41649341583252,24.333194732666016,-0.618,0,0.855,-1.44,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,,2,,,,,,,,,,,18.53,21.76,20.49,78.86207675933838,9.796043157577516,24.153854370117188,0.5459,0.816,-1.05,-1.07,0.0,0.0,118196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zone_B,GIR_B_m3,26684.3,0.0,26375.6,14501.5,0.0,15160.7,14745.5,10219.275,12757.108495625753,7480.012500000001,10019.020421098745
2021,29,7,2021-07-19,13.01,24.28,90.1,0.3104,1.398,5.8004,29.23635196685791,20.600899171829223,-0.85,0,0.445,-1.44,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,0.0,2,155437.4,0.0,88024.3,44159.5,0.0,0.0,71905.29999999999,66276.27900724865,39744.125,55745.95026415446,26.0,18.53,25.89,30.41649341583252,78.86207675933838,20.911933183670044,0.8336,0.5459,-1.05,-1.07,0.0,449614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233987.5,zone_A,NIR_A_m3,,,,,,,,,,,
